416;MOABI SARL;BONANJO;DOUALA;FOTSO FLORENCE;679706967;05/02/2020;CM010004;IWL220;IWL221-01T1387A;14092WL21604698;15279WL23597787;ORANGE;8923.7021.4093.8552.0986
417;MOABI SARL;ANNE ROUGE;YAOUNDE;Magloire OBAMA;222224648;13/01/2020;CM010002;IWL220;IWL221-01T1387A;14221WL22016079;12333WL61330596;ORANGE;8923.7021.4093.8428.6704
418;MONDOTOUR;AURORE;YAOUNDE;BRIGITE MELANIE;;22/01/2020;CM400201;IWL220;IWL221-01T1387A;14241WL22076503;;ORANGE;8923.7021.2051.2101.0237
419;MONT FEBE;Mont Febe;YAOUNDE;KONG Herman;690641052;06/11/2020;CM834201;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1812.0440
420;MONT FEBE;Mont Febe;YAOUNDE;KONG Herman;690641052;11/01/2020;CM834202;IWL220;IWL221-01T2194A;17072WL25890065;15279WL23595855;SIERRA;8933.2401.0000.0374.3792
421;MONT FEBE;Mont Febe;YAOUNDE;KONG Herman;690641052;11/01/2020;CM834203;IWL220;IWL221-01T1387A;16209WL24743271;15045WL22729224;SIERRA;8933.2401.0000.0374.4527
422;MORGANE VOYAGE;ELIG ESSONO;YAOUNDE;NGO AUGUSTINE;696462688;21/01/2020;CM845801;IWL220;IWL221-01T2194A;17072WL25889896;;ORANGE;8923.7021.8041.8052.4250
423;MOULIN DE FRANCE;Akwa;DOUALA;;691110000;30/01/2020;CM849801;IWL220;IWL221-01T2194A;17072WL25889423;16208WL24739257;ORANGE;8923.7021.8042.8401.4398
424;MOULIN DE France;Boulevard 20 mai;YAOUNDE;DAYE;242811737;24/01/2020;CM849802;IWL220;IWL221-01T1387A;15290WL23649802;;ORANGE;8923.7021.2051.2286.9045
425;NEPTUNE OIL BASTOS;BASTOS;YAOUNDE;NOAH MARCEL;;14/08/2020;CM801601;Move3500;TWE-31310403C;1,93157E+23;;SIERRA;8933.2401.0000.1812.0200
426;NEPTUNE OIL TROPICANA;TROPICANA;YAOUNDE;;675483534;13/08/2020;CM801602;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1812.0341
427;NESTLE CAMEROUN;KUMBA;KUMBA;AGBOR JOEL;652562111;07/03/2020;CMB01001;IWL220;IWL221-01T1387A;15290WL23650098;15209WL24743501;ORANGE;8923.7021.7023.8195.7081
428;NEWPORT BALI;Bali;DOUALA;SOM Martin;699257734;15/08/2020;CM847702;Move3500;TWE-31310403C;1,93227E+23;;ORANGE;8923.7021.3103.9176.3067
429;NKOUTCHE SUPER BOY;ANNE ROUGE;YAOUNDE;NDJIATSA GILBERT;650570264;23/01/2020;CM107901;IWL220;IWL221-01T1387A;15156WL23097353;;ORANGE;8923.7022.0092.8046.6647
430;NOUBOU INTERNATIONAL;Ngodi Akwa;DOUALA;EFETI NDIVE;233426151;17/01/2020;CM299901;iWL220;IWL221-01T1387A;14241WL22076213;16060WL24119281;ORANGE;8923.7021.2051.2143.5752
431;NOUBOU INTERNATIONAL;Ngodi Akwa;DOUALA;EFETI NDIVE;691736822;17/01/2020;CM299902;iWL220;IWL221-01T1387A;14226WL22029264;15279WL23597738;ORANGE;8923.7021.2051.2143.5902
432;NOUBOU INTERNATIONAL;Ngodi Akwa;DOUALA;EFETI NDIVE;691736822;09/12/2020;CM299903;iWL220;IWL221-01T2194A;17072WL25889549;;ORANGE;8923,7022,0092,8046,6175
433;NOVOTEL MIZAO ;MAROUA;MAROUA;HAMADOU;699832609;07/03/2020;CM003401;IWL220;IWL221-01T2194A;17072WL25890476;13274WL20937776;ORANGE;8923.7021.2051.2218.2241
434;ONE WORLD BUSINESS;Akwa;DOUALA;BEU Irene Louise;696004099;17/01/2020;CM847901;iWL220;IWL221-01T1387A;16209WL24743841;;ORANGE;8923,7021,4023,9112,1360
435;ONE WORLD BUSINESS;Akwa;DOUALA;NGO BIKOY Beatrice;693610031;17/01/2020;CM847902;iWL220;IWL221-01T2194A;17073WL25896546;15279WL23597757;ORANGE;8923.7021.4093.8428.6654
436;ONE WORLD BUSINESS;ELIG EDZOA;YAOUNDE;DJEUDONG Solange;696454929;27/01/2020;CM847903;IWL220;IWL221-01T1387A;14128WL21717913;;ORANGE;
437;ONE WORLD BUSINESS;TSINGA;YAOUNDE;NTAMACK SUZANNE;698725794;22/01/2020;CM847904;IWL220;IWL221-01T2194A;17072WL25889793;14232WL22049987;ORANGE;8923.7021.3051.2058.8389
438;ORANGE  AEOROPORT;AEOROPORT;DOUALA;;694240065;13/02/2020;CM108503;IWL220;IWL221-01T2194A;17073WL25893857;;ORANGE;8923.7021.7023.8195.6265
439;ORANGE CAMEROUN;BONAPRISO;DOUALA;NANA PRUDENCE;699152330;27/01/2020;CM511101;IWL220;IWL221-01T2194A;17072WL25889534;14142WL21769118;BICS;8932.0410.0300.0109.8505
440;ORANGE CAMEROUN (WORLD T  PLUS SARL);AKWA;DOUALA;TCHOUEME THIERRY;677758052;03/02/2020;CMB05701;IWL220;IWL221-01T1387A;13273WL20936178;14232WL22049955;ORANGE;8923.7021.4013.9314.3612
441;ORANGE NSIMALEN;KENNEDY;YAOUNDE;AMAINA EMERY;;21/02/2020;CM108504;IWL220;IWL221-01T2194A;17072WL25889700;;ORANGE;8923.7021.7023.8195.7677
442;ORANGE SOUDANAISE;AKWA;DOUALA;;699949529;31/01/2020;CM108501;IWL220;IWL221-01T1387A;15290WL23650188;;ORANGE;8923.7021.2051.2218.2357
443;ORANGE SOUDANAISE;AKWA;DOUALA;;699949529;31/01/2020;CM108502;IWL220;IWL221-01T1387A;12341WL61353182;;ORANGE;8923.7021.2051.2218.2373
444;ORCA DOUALA;AKWA RUE JOFFRE;DOUALA;ALI GATIA;694555555;19/03/2021;CM306102;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923.7021.7023.8195.7172
445;ORCA YAOUNDE;OMNISPORT;YAOUNDE;CHAHER ALI;699503080;19/03/2021;CM307602;IWL220;IWL221-01T2194A;17072WL25889496;;ORANGE;8923.7021.7023.8195.6976
446;ORCHIDEE FITNESS CLUB;BASTOS;YAOUNDE;NANDA CEDRIC;699034490;16/01/2020;CM770001;IWL220;IWL221-01T1387A;14241WL22076866;14232WL22050041;ORANGE;8923.7021.4093.8552.0846
447;O'SPORT;BONAPRISO;DOUALA;ELOLOG JULIENNE;699244301;03/02/2020;CM501701;IWL220;IWL221-01T1387A;16209WL24744241;15279WL23597814;ORANGE;8923.7021.2051.2143.3116
448;OSS CONSULTING SARL;Bonamoussadi;DOUALA;KOMETCHO JOSIANE;694136521;25/09/2020;CM852801;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1812.0812
449;PENJA LAND SARL;ESSOS;YAOUNDE;MANI MICHELE;656111122;29/01/2020;CM846801;IWL220;IWL221-01T2194A;17073WL25896586;;ORANGE;8923.7021.8042.8401.4075
450;PETROLE NJO NJO (OLA ENERGY);Bonapriso;DOUALA;HEUMI SABEYA;671308538;14/01/2020;CM211601;iWL220;IWL221-01T1387A;16166WL24545932;15281WL23607361;ORANGE;
451;PHARMACIE  ROYALE;BONAPRISO;DOUALA;;699828028;24/01/2020;CM847001;IWL220;IWL221-01T2194A;17072WL25889749;;ORANGE;8923,7021,2051,2101,0211
452;PHARMACIE 2000;NVEL RTE BASTOS;YAOUNDE;NGONO BLANCHE;682395821;16/01/2020;CM843401;IWL220;IWL221-01T2194A;17073WL25896491;12334WL61332038;ORANGE;8923.7021.2051.2286.6546
453;PHARMACIE ALLIANCE;BASTOS;YAOUNDE;NTSAMA MBALA CLAUDINE MIREILLE;693787535;16/04/2021;CM854901;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923.7021.7042.8317.0466
454;PHARMACIE BLEUE PLUS SARL;NGOUSSO;YAOUNDE;CHIABI ROLAND;222211492;28/01/2020;CM898001;IWL220;IWL221-01T1387A;14135WL21746503;15279WL23597696;ORANGE;8923.7021.2051.2101.0278
455;PHARMACIE DE GAULLE;Bonapriso;DOUALA;-;696201408;06/01/2020;CM104801;iWL220;IWL221-01T1387A;15290WL23649984;12333WL61330647;ORANGE;8923.7021.2051.2244.3842
456;PHARMACIE DE SION;Marche Central;YAOUNDE;CHARLOTTE KEMOGNE EPSE WANKO;677166268;24/02/2021;CM854401;iWL220;IWL221-01T1387A;15290WL23650116;;NEXTTEL;8923.7040.0274.1669.9384
457;PHARMACIE DU CENTRE ;AKWA;DOUALA;MATP GRACE;691756050;27/01/2020;CM308901;IWL220;IWL221-01T1387A;14142WL21768060;13361WL21261356;ORANGE;8923.7021.4013.9382.5937
458;PHARMACIE HOPITAL LAQUINTINIE;AKWA;DOUALA;TEYANOU JULES;696173970;21/10/2020;CM852601;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1812.0473
459;PHARMACIE Kfour Moto George;BASTOS;YAOUNDE;SANGO JEAN;242192827;27/01/2020;CM103801;IWL220;IWL221-01T1387A;16209WL24743165;14142WL21769129;ORANGE;8923.7021.2051.2143.3181
460;PHARMACIE LA BERNADETTE;Dakar;DOUALA;MENROUA ONDHOUA Herve;698802713;16/01/2020;CM847601;iWL220;IWL221-01T2194A;17072WL25890533;15279WL23597865;ORANGE;8923.7021.2051.2286.9022
461;PHARMACIE L'AGORA;Village - Ari;DOUALA;TCHOKOKAM Esther;672933792;16/01/2020;CM846501;iWL220;IWL221-01T2194A;17072WL25890062;15279WL23597834;ORANGE;8923.7021.8042.8401.4034
462;PHARMACIE LE GENERAL;BERTOUA;BERTOUA;ELON HENRI;699537046;06/03/2020;CM206501;IWL220;IWL221-01T2194A;17072WL25889604;;ORANGE;8923.7021.7023.8195.6372
463;PHARMACIE PROVINCIALE;PROVINCE;YAOUNDE;;222209493;23/01/2020;CM842601;IWL220;IWL221-01T1387A;13274WL20937591;14232WL22049905;ORANGE;8923.7021.7042.8317.0193
464;PHARMACIE XAVYO;OLEDZOA;YAOUNDE;TALLA MARIE;222236340;29/01/2020;CM839402;ICT220;ICT220-01T1073F;13226CT20738484;;ETHERNET;
465;PHARMARCIE BRUXELOIS;BERTOUA;BERTOUA;MEGNE TECLAIRE ;;06/03/2020;CM300301;IWL220;IWL221-01T2194A;17073WL25896628;16209WL24744600;ORANGE;8923.7021.7023.8195.636
466;PHARMARCIE MINDILI;ODZA;YAOUNDE;ATEBA MBARGA;222302280;15/01/2020;CM843901;IWL220;IWL221-01T2194A;17072WL25889763;;ORANGE;8923.7021.8041.8052.4375
467;PICCOLA  VENEZIA;BONAPRISO;DOUALA;LOUDINA LAURA;694164659;03/02/2020;CM892101;IWL220;IWL221-01T1387A;16209WL24743241;16209WL24743330;BICS;8932.0410.0300.0109.8075
468;PLANET HOTEL;Akwa;DOUALA;POUGA Elna;694560352;20/01/2020;CM834801;iWL220;IWL221-01T1387A;14142WL21768380;15281WL23607381;ORANGE;8923.7021.4023.9105.8742
469;POLYCLINIQUE EDIMED;BONAPRISO;DOUALA;KAMCHE STEVE;694722652;24/01/2020;CM740001;IWL220;IWL221-01T1387A;15290WL23650004;14233WL22052960;ORANGE;8923.7002.1409.3855.2004
470;PRECIOUS SUNSHINE;SHO;YAOUNDE;EBODE JEAN;699521947;03/02/2020;CM841501;IWL220;IWL221-01T1387A;15290WL23649940;15279WL23597941;ORANGE;8923.7021.7042.8317.0474
471;PRECIOUS SUNSHINE;SHO;YAOUNDE;EBODE JEAN;699521947;03/02/2020;CM841502;IWL220;IWL221-01T1387A;14241WL22076194;14144WL21777324;ORANGE;8923.7021.2051.2100.3018
472;PRINNA SARL (ASTORIA PALACE);AKWA;DOUALA;MBOULE NATHALIE;691929346;31/01/2020;CM007001;IWL220;IWL221-01T1387A;13273WL20936311;13274WL20937800;ORANGE;8923.7021.2051.2218.2308
473;PROMOTION DE LA SANTE;ECOLE POSTE;YAOUNDE;NGAM HORTENSE;243525275;03/02/2020;CM799701;IWL220;IWL221-01T1387A;14142WL21768147;;ORANGE;8923.7021.2051.2218.2258
474;PROVIDENCE DISTRIBUTION;INTENDANCE;YAOUNDE;NGUIMTSOP GAEL;691090936;21/01/2020;CM306201;IWL220;IWL221-01T2194A;17073WL25896580;15329WL23797133;ORANGE;8923,7021,2051,2244,3882
475;QUIFFEUROU;BONAMOUSSADI;DOUALA;SOH PATRICE;699961638;03/02/2020;CM307801;IWL220;IWL221-01T1387A;13274WL20937517;16209WL24743763;ORANGE;8923.7021.7023.8195.6448
476;QUIFFEUROU;AKWA;DOUALA;MAYONGAING FLORE;694199218;12/02/2020;CM307802;iWL220;IWL221-01T1387A;15290WL23649928;;ORANGE;8923.7021.4093.8404.6660
477;RELIANCE;SOLEIL;YAOUNDE;DEEPA;676324816;24/01/2020;CM440001;IWL220;IWL221-01T1387A;13273WL20936422;15279WL23597741;ORANGE;8923,7022,0092,8046,6639
478;RELIANCE;CAPITOL;YAOUNDE;RAMESH;222230928;24/01/2020;CM440002;IWL220;IWL221-01T2194A;17073WL25896439;16004WL23117698;SIERRA;8933.2401.0000.0374.4626
479;RELIANCE;SOLEIL;YAOUNDE;DEEPAK;;12/02/2020;CM440003;IWL220;IWL221-01T1387A;16166WL24545724;;ORANGE;8923.7021.2051.2101.0286
480;RELOOK FASHION SARL;BONAPRISO;DOUALA;FAWA SALOMON;650304074;06/02/2020;CM842801;IWL220;IWL221-01T2194A;17073WL25896530;;ORANGE;8923.7021.7042.8317.0201
481;RENTAL TRAVEL;BONANJO;DOUALA;SAPP FRANK;690810604;06/02/2020;CM833601;IWL220;IWL221-01T1387A;13274WL20937512;14140WL21747595;ORANGE;8923.7021.3051.2058.8348
482;RESTAURANT GRANDE MARMITE;BALI-BONAPRISO;DOUALA;MBAMTI BERNARD;659374341;05/02/2020;CM200701;IWL220;IWL221-01T1387A;12341WL61352408;;SIERRA;8933.2401.0000.0374.4568
483;RESTAURANT LE  NORMALIEN;ENS;YAOUNDE;BILOA BRIGITTE;677077676;03/02/2020;CM840101;IWL220;IWL221-01T2194A;17073WL25896644;14235WL22060357;ORANGE;8923.7021.3051.2058.8355
484;RESTAURANT LE PARADISE;BONAPRISO;DOUALA;NTOLO JUDITH;696564184;24/01/2020;CM201901;IWL220;IWL221-01T1387A;15290WL23849577;15328WL23792945;ORANGE;8923.7021.2051.2153.5852
485;ROUSSEAU INTERNATIONAL SCHOOL;BONAPRISO;DOUALA;ANGOBE QUINABLE;679929598;04/03/2020;CM851201;IWL220;IWL221-01T1387A;14241WL22070502;;BICS;8932.0410.0300.0109.8059
486;S H N C HOTEL TRANSCAM;NGAOUNDERE;NGAOUNDERE;HAGASSOU ALBERT;969039568;07/03/2020;CM003701;IWL220;IWL221-01T1387A;14130WL21726083;;SIERRA;8933.2401.0000.0374.4204
487;SAE SARL;BEACH;DOUALA;;699883634;13/02/2020;CM307701;IWL220;IWL221-01T1387A;16209WL24743608;;ORANGE;8923.7021.4023.9164.7596
488;SAFFANA HOTEL;Total Axe lourd;DOUALA;MINKEU Line;695447500;16/01/2020;CM007601;iWL220;IWL221-01T1387A;14241WL22076186;14228WL22039559;ORANGE;8923.7021.4013.9382.4245
489;SAGA AFRICA;Akwa;DOUALA;;696001832;30/01/2020;CM203201;IWL220;IWL221-01T1387A;15287WL23637477;15281WL23607304;ORANGE;8923,7021,8042,8401,4497
490;Sami Yani Group;Bonapriso;DOUALA;Takang AYUK Ruth;690319108;13/01/2020;CM844301;iWL220;IWL221-01T2194A;17073WL25896653;;ORANGE;
491;SAVOY PALMS HOTEL;Limbe;LIMBE;ADAMU William;677979647;11/01/2020;CM003301;iWL220;IWL221-01T2194A;17072WL25889512;;ORANGE;8923,7022,0092,8046,6241
492;SCATIA (Goodies);Bonapriso;DOUALA;-;677070348;06/01/2020;CM206801;iWL220;IWL221-01T1387A;15287WL23637473;;NEXTTEL;8923.7040.0274.1669.917
493;SCI COCONUT GROVE;AKWA;DOUALA;DJIAGNI VANESSA;690466848;27/01/2020;CM817101;IWL220;IWL221-01T1387A;13274WL20937761;15279WL23597579;ORANGE;8923.7021.8041.8052.4219
494;SCI IMMO 2000;AKWA;DOUALA;FONGJA;699948996;07/04/2021;CM854801;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923.7021.2051.2100.3067
495;SCI SOTRADIC;BONAPRISO;DOUALA;DOMGNO WILLIAM;690329427;24/01/2020;CM848001;IWL220;IWL221-01T2194A;17073WL25896498;;ORANGE;8923.7021.4093.8428.7802
496;SCI SOTRADIC( RESIDENCE LE CARAT);AKWA;DOUALA;TCHANABOU MARIE;233424361;30/01/2020;CM008201;IWL220;IWL221-01T1387A;14241WL22076760;14137WL21748773;ORANGE;8923.7021.4013.9382.5942
497;SCI S-REGINA;BONAMOUSSADI;DOUALA;KENTSA CARINE;670265048;01/02/2021;CM854201;iWL220;IWL221-01T2194A;17073WL25896489;;ORANGE;8923.7021.4093.8428.7801
498;SCIG;AKWA;DOUALA;EKWALLA SIMONE;699888806;01/10/2020;CM306101;Move3500;TWE-31310403C;1,93227E+23;;ORANGE;8923.7021.2051.2244.4989
499;SCIG (NUMERO UNO);MARCHE Central;YAOUNDE;ALI HAMEDI;656560056;29/01/2020;CM307601;IWL220;IWL221-01T1387A;14241WL22076400;14140WL21757665;ORANGE;
500;SEICA SARL;BAFOUSSAM;BAFOUSSAM;;;08/12/2020;CM301701;IWL220;IWL221-01T1387A;15281WL23604322;;NEXTTEL;8923.7040.0274.1669.9483
501;SG GAROUA FIGUIL;FIGUIL;GAROUA;;;25/02/2020;CMC91001;iWL220;IWL221-01T1387A;13273WL20936402;;SIERRA;8933.2401.0000.0374.3883
502;SIPAL ;AKWA;DOUALA;TEMGOUA NORBERT;694538339;03/02/2020;CM816801;IWL220;IWL221-01T1387A;15290WL23649884;16209WL24743961;ORANGE;8923.7021.5043.9692.4852
503;SIPAL ;AKWA;DOUALA;TEMGOUA NORBERT;694538339;03/02/2020;CM816802;IWL220;IWL221-01T1387A;15290WL23650032;15279WL23597765;ORANGE;8923.7021.5043.9692.4860
504;SKY GARDEN HOTEL;BAFOUSSAM;BAFOUSSAM;DINI GLORY;654065824;06/03/2020;CM842501;IWL220;IWL221-01T2194A;17073WL25896571;;ORANGE;8923.7021.2051.2218.2332
505;SNC PULLMAN;Bonanjo;DOUALA;DJOMOU James;694476484;19/12/2019;CM009001;iWL220;IWL221-01T1387A;14241WL22076824;12349WL61392389;NEXTTEL;8923.7040.0274.1669.5606
506;SNC PULLMAN;Bonanjo;DOUALA;DJOMOU James;694476484;19/12/2019;CM009002;iWL220;IWL221-01T2194A;17073WL25896673;14232WL22049950;NEXTTEL;8923.7040.0274.1669.5614
507;SNC PULLMAN;Bonanjo;DOUALA;DJOMOU James;694476484;19/12/2019;CM009003;iCT220;ICT220-11T2221A;17145CT26498386;;ETHERNET;
508;SOACAM BEL ACHAT BONAPRISO;BONAPRISO;DOUALA;ABOUBAKAR ADAMOU;695090509;10/08/2020;CM591603;Move3500;TWE-31310403C;1,93157E+23;;ORANGE;8923.7022.0092.8046.6399
509;SOACAM BEL ACHAT BONAPRISO;BONAPRISO;DOUALA;ABOUBAKAR ADAMOU;695090509;10/08/2020;CM591604;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923.7022.0092.8046.6399
510;SOACAM BEL ACHAT NDOKOTTI;NDOKOTTI;DOUALA;;697557957;12/08/2020;CM591601;Move3500;TWE-31310403C;1,93227E+23;;BICS;8932.0410.0300.0109.823
511;SOACAM BEL ACHAT NDOKOTTI;NDOKOTTI;DOUALA;;697557957;12/08/2020;CM591602;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.837
512;SO'BBQ RESTAURANT SARL;BONAPRISO;DOUALA;TASSING LYNDA;655114522;24/01/2020;CM846401;IWL220;IWL221-01T2194A;17073WL25896458;;ORANGE;8923.7021.8041.8052.4102
513;SOCADI;AXE LOURD BONATEKI;DOUALA;MME TSAFACK;674875800;13/02/2020;CM837701;IWL220;IWL221-01T2194A;17072WL25889721;;ORANGE;8923.7021.7023.8195.7727
514;SOCIETE LE ' C ( RESTAURANT LE ' C);Bonapriso;DOUALA;Marie Françoise NOAH;696827972;15/01/2020;CM203801;iWL220;IWL221-01T1387A;12341WL61352541;14289WL2221962;ORANGE;8923.7021.2051.2244.4955
515;SOCIETE NATIONALE DE COMMERCE;ELIG ESSONO;YAOUNDE;THIERY MAIXENT;677786345;21/01/2020;CM430101;IWL220;IWL221-01T1387A;15290WL23649629;17197WL26401308;ORANGE;8923.7021.3051.2058.8306
516;SOCINT;TSINGA;YAOUNDE;MBOMO NADEGE;699887902;22/01/2020;CM100501;IWL220;IWL221-01T1387A;15156WL23097305;13079WL20326816;ORANGE;8923.7021.7023.8195.6984
517;SOFITOUL;BONAPRISO;DOUALA;KANOUO JOSIANE;697902652;27/01/2020;CM404401;IWL220;IWL221-01T1387A;12357WL614;13260WL20897187;ORANGE;8123.7012.3051.2058.8405
518;SOFITOUL;BASTOS;YAOUNDE;NGO PASCALE;675085591;22/01/2020;CM404301;IWL220;IWL221-01T1387A;14241WL22076467;15279WL23597751;ORANGE;8123.7021.2051.2100.3042
519;SOGEAP;BASTOS;YAOUNDE;;222204059;20/01/2020;CM004301;IWL220;IWL221-01T1387A;14241WL22076772;15279WL23597920;ORANGE;8923.7021.4013.9314.3778
520;SOMATEL;AURORE;YAOUNDE;AUGUSTIN ZEBAZE;222209536;22/01/2020;CM000501;IWL220;IWL221-01T1387A;13273WL20936190;13274WL20937914;ORANGE;8923.7021.4093.8428.7852
521;SOMATEL HOTEL;Bali;DOUALA;NGANN YONG Roland;698006447;22/01/2020;CM002701;iWL220;IWL221-01T1387A;15290WL23650208;14142WL21768974;ORANGE;8923.7021.4093.8428.7852
522;SONECO;OMNISPORT;YAOUNDE;DJEUTHUANG;;13/08/2020;CM835901;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1811.9012
523;SONODI KADO BONAKOUAMOUANG;BONAKOUAMOUANG;DOUALA;;;10/08/2020;CM103804;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923.7021.2051.2218.2274
524;SONODI KADO BONAMOUSSADI;Bonamoussadi;DOUALA;TADJUIDJI NKOUAN;650793988;12/08/2020;CM103803;Move3500;TWE-31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.5671
525;SONODI KADO BONAPRISO;Bonapriso;DOUALA;-;696061821;10/08/2020;CM103802;Move3500;TWE-31310403C;1,93157E+23;;ORANGE;8923.7022.0092.8046.6258
526;SOREPCO BEACH;BEACH;DOUALA;RODRIGUE    B;659503301;28/01/2020;CM570001;IWL220;IWL221-01T1387A;15156WL23097316;16210WL24744653;ORANGE;8923.7021.4013.9382.5861
527;SOREPCO SA AKWA SHOWROOM;AKWA;DOUALA;FOTUE CELESTIN;691923064;30/01/2020;CM816402;IWL220;IWL221-01T1387A;14142WL21768180;14235WL22060240;ORANGE;8923.7021.2051.2101.0452
528;SOREPCO SA BONAMOUSSADI;BONAMOUSSADI;DOUALA;TCHEUGAM GAELLE;675147067;03/02/2020;CM570002;IWL220;IWL221-01T1387A;16209WL24743921;14140WL21757657;ORANGE;8923.7021.4023.9112.1332
529;SOREPCO SA CORON;CORON;YAOUNDE;NGANSO FRANCIS;699877740;15/01/2020;CM570006;IWL220;IWL221-01T1387A;16065WL24138515;16060WL24119379;ORANGE;8923.7021.4093.8428.7140
530;SOREPCO SA MOKOLO;MOKOLO;YAOUNDE;GUIAKAM NINA;691410761;03/02/2020;CM816401;IWL220;IWL221-01T1387A;12341WL61352860;14235WL22060249;ORANGE;8923.7021.4013.9382.5887
531;SOULIER D'OR;AKWA;DOUALA;WANJA MARIE;699939784;05/02/2020;CM102901;IWL220;IWL221-01T1387A;16209WL24744276;15279WL23597939;ORANGE;8923.7021.4093.8552.0895
532;SOULIER D'OR;ANNE ROUGE;YAOUNDE;NGANGUE;690322106;13/01/2020;CM102903;IWL220;IWL221-01T1387A;14142WL21768132;13274WL20938351;ORANGE;8923.7022.0092.8046.6605
533;SPAR KRIBI;KRIBI;KRIBI;;696793203;06/03/2020;CM838702;ICT220;ICT220-01T2221A;17145CT26498134;;ETHERNET;
534;STARDUST CAFE;Bonapriso;DOUALA;NJENSSU Robert;679976071;20/01/2020;CM752001;iWL220;IWL221-01T1387A;13274WL20936985;15045WL22729863;ORANGE;8923.7021.4093.8428.6761
535;STE LYNK AFRIQUE;Bonapriso;DOUALA;NEN Francis;677316261;15/01/2020;CM837001;iWL220;IWL221-01T2194A;17072WL125889762;;BICS;8932.0410.0300.0109.8513
536;STELLA;PONT DE LA GARE;YAOUNDE;NYAMBONE Larissa;;28/01/2020;CM207401;IWL220;IWL221-01T1387A;12341WL61352900;15289WL23607315;ORANGE;8923.7021.8093.8428.7728
537;STORY LOUNGE;POLYTECH;YAOUNDE;CHENDJOU CLAUDE;699670492;03/02/2020;CM836101;IWL220;IWL221-01T1387A;15290WL23650020;16211WL24756039;ORANGE;8923.7021.4023.9164.7638
538;STUDIO L ;BASTOS;YAOUNDE;BAYIHA EMMANUEL;683879048;28/07/2020;CM852101;IWL220;IWL221-01T2194A;17072WL25889676;;SIERRA;8933.2401.0000.1812.0218
539;SUPER BAZAR;Avenue Kennedy;YAOUNDE;FOTSO Gabriel;650570266;13/01/2020;CM892801;IWL220;IWL221-01T1387A;15290WL23649603;14232WL22049941;ORANGE;8923.7021.4023.9165.0871
540;SUPER U BALI;Bali;DOUALA;;233424795;13/08/2020;CM600001;Move3500;TWE-31310403C;1,93227E+23;;BICS;8932.0410.0300.0109.7929
541;SUPER U BALI;Bali;DOUALA;-;-;13/08/2020;CM600003;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.7838
542;SUPER U BALI;Bali;DOUALA;-;-;13/08/2020;CM600004;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923,7021,7023,8195,6802
543;SUPER U BALI;Bali;DOUALA;-;-;13/08/2020;CM600005;Move3500;TWE-31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.7945
544;SUPER U BALI;Bali;DOUALA;-;-;13/08/2020;CM600006;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.7861
545;SUPER U BALI;Bali;DOUALA;-;-;13/08/2020;CM600008;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.7879
546;SUPER U BALI;Bali;DOUALA;-;-;13/08/2020;CM600009;Move3500;TWE-31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.5648
547;SUPER U BALI;Bali;DOUALA;-;-;13/08/2020;CM600010;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.7895
548;SUPER U BALI;Bali;DOUALA;-;-;13/08/2020;CM600017;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923.7022.0092.8046.6431
549;SUPER U BALI;Bali;DOUALA;;;13/08/2020;CM600018;Move3500;TWE-31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.7846
550;SUPER U BONAMOUSSADI;Bonamoussadi;DOUALA;-;-;28/07/2020;CM600013;Move3500;TWE-31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.5630
551;SUPER U BONAMOUSSADI;Bonamoussadi;DOUALA;-;-;28/07/2020;CM600014;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.3392
552;SUPER U BONAMOUSSADI;Bonamoussadi;DOUALA;-;-;23/12/2019;CM600016;iWL220;IWL221-01T1387A;16209WL24743265;19279WL23597447;NEXTTEL;8923.7040.0274.1669.9830
553;TALOTEL ;BAFOUSSAM;BAFOUSSAM;;699994960;06/03/2020;CM843801;IWL220;IWL221-01T2194A;17072WL25889366;;ORANGE;8923.7021.8041.8052.4243
